name,title,adult,popularity,video,vote_count,poster_path,release_date,id,genre_ids,original_title,original_language,origin_country,overview,backdrop_path,original_name,rating,first_air_date,genres
,Bicycle Thieves,False,26.989,False,2289,/rLpveWO1hTNYF9LUZJZgTdq5nyf.jpg,1948-11-24,5156,[18],Ladri di biciclette,it,,"Unemployed Antonio is elated when he finally finds work hanging posters around war-torn Rome. However on his first day, his bicycle—essential to his work—gets stolen. His job is doomed unless he can find the thief. With the help of his son, Antonio combs the city, becoming desperate for justice.",/kTUUiKGKrdRhJsCcYT3Ivtfuuzh.jpg,,8.198,,Drama
,The Shop Around the Corner,False,17.578,False,686,/dZ1aEzGYRiqJwPfjS6VL7wUkHmF.jpg,1940-01-12,20334,"[35, 18, 10749]",The Shop Around the Corner,en,,"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.",/wqgZSvgoctaadgwUdPYVsksivxn.jpg,,8.196,,"Comedy, Drama, Romance"
,The Seventh Seal,False,21.39,False,2851,/j6z3c6dGXtPHUATJX8J7Y70mM1S.jpg,1957-02-16,490,"[14, 18]",Det sjunde inseglet,sv,,"When disillusioned Swedish knight Antonius Block returns home from the Crusades to find his country in the grips of the Black Death, he challenges Death to a chess match for his life. Tormented by the belief that God does not exist, Block sets off on a journey, meeting up with traveling players Jof and his wife, Mia, and becoming determined to evade Death long enough to commit one redemptive act while he still lives.",/7tBfYcZH4P4AA1oFzjflUTSDZgx.jpg,,8.197,,"Fantasy, Drama"
,Jujutsu Kaisen 0,False,84.703,False,1284,/23oJaeBh0FDk2mQ2P240PU9Xxfh.jpg,2021-12-24,810693,"[16, 28, 14]",劇場版 呪術廻戦 0,ja,,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?",/921vUyXdfIYpaXqu5Lnf3nVb4IJ.jpg,,8.2,,"Animation, Action, Fantasy"
,Hacksaw Ridge,False,205.895,False,13309,/wuz8TjCIWR2EVVMuEfBnQ1vuGS3.jpg,2016-10-07,324786,"[18, 36, 10752]",Hacksaw Ridge,en,,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",/yQIBS8B9l2qXoPoPtxSXvH7CfoT.jpg,,8.195,,"Drama, History, War"
,Hamilton,False,26.253,False,1331,/h1B7tW0t399VDjAcWJh8m87469b.jpg,2020-07-03,556574,"[36, 18]",Hamilton,en,,"Presenting the tale of American founding father Alexander Hamilton, this filmed version of the original Broadway smash hit is the story of America then, told by America now.",/uWVkEo9PWHu9algZsiLPi6sRU64.jpg,,8.194,,"History, Drama"
,Maquia: When the Promised Flower Blooms,False,34.248,False,603,/hL3NqRE2ccR4Y2sYSJTrmalRjrz.jpg,2018-02-24,476292,"[16, 14, 18, 12]",さよならの朝に約束の花をかざろう,ja,,"Maquia is a member of a special race called the Iorph who can live for hundreds of years. However, Maquia has always felt lonely despite being surrounded by her people, as she was orphaned from a young age. She daydreams about the outside world, but dares not travel from her home due to the warnings of the clan's chief.  One day the kingdom of Mezarte invades her homeland. They already have what is left of the giant dragons, the Renato, under their control, and now their king wishes to add the immortality to his bloodline.  They ravage the Iorph homeland and kill most of its inhabitants. Caught in the midst of the attack, Maquia is carried off by one of the Renato. It soon dies, and she is left deserted in a forest, now truly alone save for the cries of a single baby off in the distance. Maquia finds the baby in a destroyed village and decides to raise him as her own, naming him Ariel. Although she knows nothing of the human world, how to raise a child that ages much faster than her.",/yjfwNSDljAKsuHwwE34xjlY3tQj.jpg,,8.2,,"Animation, Fantasy, Drama, Adventure"
,Michael Jackson's Thriller,False,15.341,False,644,/dYHGoPMkZMVuBA4EydmDQMo1EEv.jpg,1983-11-14,92060,"[27, 10402, 9648]",Michael Jackson's Thriller,en,,A night at the movies turns into a nightmare when Michael and his date are attacked by a horde of bloody-thirsty zombies.,/pyviqHJMXSxo7R43lkZpSrvkQpm.jpg,,8.2,,"Horror, Music, Mystery"
,The Usual Suspects,False,45.605,False,10066,/rWbsxdwF9qQzpTPCLmDfVnVqTK1.jpg,1995-07-19,629,"[18, 80, 53]",The Usual Suspects,en,,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",/7S7PE3vK9Eh5uzCYBDGk5qTJeYW.jpg,,8.186,,"Drama, Crime, Thriller"
,My Mom Is a Character 3,False,12.54,False,464,/zw77BFPGJ73Lig8GwRzYj1XHq53.jpg,2019-12-26,620683,[35],Minha Mãe é uma Peça 3: O Filme,pt,,Dona Hermínia will have to rediscover and reinvent herself because her children are forming new families. This supermom will have to deal with a new life scenario: Marcelina is pregnant and Juliano is getting married.,/19vTfircuojU00I6xtRdy3DrF1e.jpg,,8.2,,Comedy
,Doctor Who: The Day of the Doctor,False,15.626,False,730,/yxLra5R61s5J4M5L3mqOY42K5md.jpg,2013-11-23,313106,"[878, 12]",Doctor Who: The Day of the Doctor,en,,"In 2013, something terrible is awakening in London's National Gallery; in 1562, a murderous plot is afoot in Elizabethan England; and somewhere in space an ancient battle reaches its devastating conclusion. All of reality is at stake as the Doctor's own dangerous past comes back to haunt him.",/cTlUjRNgZfQxjNskbMJl1sKhIsr.jpg,,8.188,,"Science Fiction, Adventure"
,Investigation of a Citizen Above Suspicion,False,21.363,False,738,/vPTZwlq1IC4o1DCsEZEl2uGljzm.jpg,1970-10-16,26451,"[18, 53]",Indagine su un cittadino al di sopra di ogni sospetto,it,,"Rome, Italy. After committing a heinous crime, a senior police officer exposes evidence incriminating him because his moral commitment prevents him from circumventing the law and the social order it protects.",/txKj2q2bBUl7KqPkcSx19qB7Ylw.jpg,,8.184,,"Drama, Thriller"
,Innocent Voices,False,21.143,False,454,/hvwB4LdMCLzqXsk5ZjR77vzPkGk.jpg,2005-01-28,20941,"[18, 10752]",Voces inocentes,es,,"A young boy, in an effort to have a normal childhood in 1980s El Salvador, is caught up in a dramatic fight for his life as he desperately tries to avoid the war which is raging all around him",/89HE1VSdBDWBEro1wSpl2dFcfd9.jpg,,8.183,,"Drama, War"
,Memento,False,38.763,False,14403,/nWtySDlffTfwAa0rSfq61o33ZXV.jpg,2000-10-11,77,"[9648, 53]",Memento,en,,"Leonard Shelby is tracking down the man who raped and murdered his wife. The difficulty of locating his wife's killer, however, is compounded by the fact that he suffers from a rare, untreatable form of short-term memory loss. Although he can recall details of life before his accident, Leonard cannot remember what happened fifteen minutes ago, where he's going, or why.",/7Wev9JMo6R5XAfz2KDvXb7oPMmy.jpg,,8.183,,"Mystery, Thriller"
,Violet Evergarden: Eternity and the Auto Memory Doll,False,23.613,False,347,/3BV1M10SuSi5jOJbSDQQtjX96ov.jpg,2019-09-06,610892,"[18, 14, 16]",ヴァイオレット・エヴァーガーデン 外伝 - 永遠と自動手記人形 -,ja,,"Isabella, the daughter of the noble York family, is enrolled in an all-girls academy to be groomed into a dame worthy of nobility. However, she has given up on her future, seeing the prestigious school as nothing more than a prison from the outside world. Her family notices her struggling in her lessons and decides to hire Violet Evergarden to personally tutor her under the guise of a handmaiden.  At first, Isabella treats Violet coldly. Violet seems to be able to do everything perfectly, leading Isabella to assume that she was born with a silver spoon. After some time, Isabella begins to realize that Violet has had her own struggles and starts to open up to her. Isabella soon reveals that she has lost contact with her beloved younger sister, whom she yearns to see again.  Having experienced the power of words through her past clientele, Violet asks if Isabella wishes to write a letter to Taylor. Will Violet be able to help Isabella convey her feelings to her long-lost sister?",/948wWGWLuG2ZIqRMLgfBjmm7tuR.jpg,,8.182,,"Drama, Fantasy, Animation"
,The Kid,False,18.45,False,2005,/drgMcyTsySQBnUPGaBThCHGdlWT.jpg,1921-01-21,10098,"[35, 18]",The Kid,en,,A tramp cares for a boy after he's abandoned as a newborn by his mother. Later the mother has a change of heart and aches to be reunited with her son.,/mAhCW7QbpL5kwvCWGsfyY3ILoW6.jpg,,8.181,,"Comedy, Drama"
,Django Unchained,False,175.836,False,25594,/bV0rWoiRo7pHUTQkh6Oio6irlXO.jpg,2012-12-25,68718,"[18, 37]",Django Unchained,en,,"With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",/w6Fs4bIje1naeILo9KwAc1Y6bvP.jpg,,8.179,,"Drama, Western"
,My Hero Academia: Heroes Rising,False,42.451,False,1121,/zGVbrulkupqpbwgiNedkJPyQum4.jpg,2019-12-20,592350,"[16, 28, 14, 12]",僕のヒーローアカデミア THE MOVIE ヒーローズ：ライジング,ja,,"Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation … until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope.",/9guoVF7zayiiUq5ulKQpt375VIy.jpg,,8.174,,"Animation, Action, Fantasy, Adventure"
,Tokyo Story,False,19.606,False,999,/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg,1953-11-03,18148,[18],東京物語,ja,,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",/jLq0ol1f0ZKXni9R9GsPBcyPrNN.jpg,,8.169,,Drama
,Vertigo,False,74.888,False,5521,/15uOEfqBNTVtDUT7hGBVCka0rZz.jpg,1958-05-28,426,"[9648, 10749, 53]",Vertigo,en,,"A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",/77aHwg1SCy89rfvQtiruPU58qEV.jpg,,8.169,,"Mystery, Romance, Thriller"
,20th Century Girl,False,90.746,False,632,/od22ftNnyag0TTxcnJhlsu3aLoU.jpg,2022-10-06,851644,"[10749, 18]",20세기 소녀,ko,,"In 1999, a teen girl keeps close tabs on a boy in school on behalf of her deeply smitten best friend – then she gets swept up in a love story of her own.",/lLsJRHjwHUdg8VoJsgcJLnewRxN.jpg,,8.161,,"Romance, Drama"
,The Departed,False,208.991,False,14445,/nT97ifVT2J1yMQmeq20Qblg61T.jpg,2006-10-04,1422,"[18, 53, 80]",The Departed,en,,"To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",/6WRrGYalXXveItfpnipYdayFkQB.jpg,,8.168,,"Drama, Thriller, Crime"
,There's Still Tomorrow,False,25.569,False,1044,/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg,2023-10-26,1026227,"[35, 18]",C'è ancora domani,it,,"In post-war Italy, the family of typical housewife Delia is in turmoil over the impending engagement of beloved firstborn Marcella. The arrival of a mysterious letter, however, will ignite Delia's courage to face her abusive husband and imagine a better future.",/4XkFSKrCbDgZlBh1Pc74ZQXeFw.jpg,,8.164,,"Comedy, Drama"
,Better Days,False,21.874,False,406,/ev8PDIuKm2j3m3jWxw497zCLjzu.jpg,2019-10-25,575813,[18],少年的你,zh,,"A bullied teenage girl forms an unlikely friendship with a mysterious young man who protects her from her assailants, while she copes with the pressures of her final examinations.",/pi3yXaJzVxZUayUfqMekcsN199A.jpg,,8.161,,Drama
,Stalker,False,45.859,False,2037,/lUE0Bp7wH0EterJ44qMRsqtKFnp.jpg,1979-05-25,1398,"[878, 18]",Сталкер,ru,,"Near a gray and unnamed city is the Zone, a place guarded by barbed wire and soldiers, and where the normal laws of physics are victim to frequent anomalies. A stalker guides two men into the Zone, specifically to an area in which deep-seated desires are granted.",/xhet9FxP6VoRdlBSsfc9FhCsKSW.jpg,,8.2,,"Science Fiction, Drama"
,Singin' in the Rain,False,39.538,False,3015,/w03EiJVHP8Un77boQeE7hg9DVdU.jpg,1952-04-09,872,"[35, 10749]",Singin' in the Rain,en,,"In 1927 Hollywood, a silent film production company and cast make a difficult transition to sound.",/mxf8hJJkHTCqZP3m4o8E1TtwHHs.jpg,,8.2,,"Comedy, Romance"
,Casablanca,False,173.555,False,5212,/5K7cOHoay2mZusSLezBOY0Qxh8a.jpg,1943-01-15,289,"[18, 10749]",Casablanca,en,,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",/87wqeMeUeMRLjsE1IWNKJcPlpuC.jpg,,8.16,,"Drama, Romance"
,Zack Snyder's Justice League,False,90.137,False,9697,/tnAuB8q5vv7Ax9UAEje5Xi4BXik.jpg,2021-03-18,791373,"[28, 12, 14]",Zack Snyder's Justice League,en,,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",/13Nz8EchKRdCgJcKdEoJAnpiVn2.jpg,,8.159,,"Action, Adventure, Fantasy"
,8½,False,23.47,False,2183,/9UanQonFOHpS73aYavcMZ4CCFkI.jpg,1963-02-14,422,[18],8½,it,,"Guido Anselmi, a film director, finds himself creatively barren at the peak of his career. Urged by his doctors to rest, Anselmi heads for a luxurious resort, but a sorry group gathers—his producer, staff, actors, wife, mistress, and relatives—each one begging him to get on with the show. In retreat from their dependency, he fantasizes about past women and dreams of his childhood.",/hiXMQiwpa0fqPJxWLSMWTbpiWn8.jpg,,8.157,,Drama
,Capernaum,False,33.702,False,1623,/mFnfTVADj8yOxwzprYOmTPselk8.jpg,2018-09-20,517814,[18],کفرناحوم,ar,,"Zain, a 12-year-old boy scrambling to survive on the streets of Beirut, sues his parents for having brought him into such an unjust world, where being a refugee with no documents means that your rights can easily be denied.",/1p6cMqrxwLjTHmruMCWfpbTAxvt.jpg,,8.154,,Drama
,Scenes from a Marriage,False,13.741,False,325,/ArKEdvJesIktFX8OAhcdKAOLl6I.jpg,1974-09-15,133919,"[18, 10749]",Scener ur ett äktenskap,sv,,"Johan and Marianne are married and seem to have it all. Their happiness, however, is a façade for a troubled relationship, which becomes even rockier when Johan admits that he's having an affair. Before long, the spouses separate and move towards finalizing their divorce, but they make attempts at reconciling. Even as they pursue other relationships, Johan and Marianne realize that they have a significant bond, but also many issues that hinder that connection.",/2n1u392UAhtR4SvjCHC8BfLaamn.jpg,,8.155,,"Drama, Romance"
,Togo,False,31.502,False,1944,/wX0QD36a80hxulcizz7tyahYOF8.jpg,2019-12-20,606856,"[12, 10751]",Togo,en,,"The untold true story set in the winter of 1925 that takes you across the treacherous terrain of the Alaskan tundra for an exhilarating and uplifting adventure that will test the strength, courage and determination of one man, Leonhard Seppala, and his lead sled dog, Togo.",/2Jr2OBzoLLOYqQWnyN4eicZv0sL.jpg,,8.151,,"Adventure, Family"
,Piper,False,15.274,False,1572,/rfEkkVzmrMYqGezNLl02mVyJCP2.jpg,2016-06-16,399106,"[10751, 16]",Piper,en,,"A mother bird tries to teach her little one how to find food by herself. In the process, she encounters a traumatic experience that she must overcome in order to survive.",/4GWYk5VP9qu1rNSeNAwNaBy9mwS.jpg,,8.153,,"Family, Animation"
,Silenced,False,20.275,False,581,/mbMp0oIFmYnw0i5gzRoKt8cH5ve.jpg,2011-09-22,81481,[18],도가니,ko,,"Based on actual events that took place at Gwangju Inhwa School for the hearing-impaired, where young deaf students were the victims of repeated sexual assaults by faculty members over a period of five years in the early 2000s.",/e5MvOQIIouSgQcBHCMNA6Rsbwnd.jpg,,8.151,,Drama
,Call Me by Your Name,False,66.27,False,11771,/mZ4gBdfkhP9tvLH1DO4m4HYtiyi.jpg,2017-07-28,398818,"[10749, 18]",Call Me by Your Name,en,,"In 1980s Italy, a relationship begins between seventeen-year-old teenage Elio and the older adult man hired as his father's research assistant.",/zvOJawrnmgK0sL293mOXOdLvTXQ.jpg,,8.146,,"Romance, Drama"
,Palmer,False,34.409,False,1501,/xSDdRAjxKAGi8fUBLOqSrBhJmF0.jpg,2021-01-28,458220,[18],Palmer,en,,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",/bblKpucB0XbyQBmfXsaRN985Rgh.jpg,,8.144,,Drama
,Central Station,False,16.18,False,843,/zJvp7XjQ2LhPbDVYhFXyucs40vR.jpg,1998-11-20,666,[18],Central do Brasil,pt,,"An emotive journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew.",/lrLIy9OFRQg4VkhrCyolfNXJEUH.jpg,,8.141,,Drama
,The Great War,False,11.404,False,333,/aDvKsUb5y7GMNMz2HHNtuGww5t8.jpg,1959-10-28,55823,"[35, 10752, 18]",La grande guerra,it,,"Italy, 1916. Oreste Jacovacci and Giovanni Busacca are called, as all the Italian youths, to serve the army in the WWI. They both try in every way to avoid serving the army.",/fcH7FM74GoHgOUnKjpGAoKOxWvY.jpg,,8.14,,"Comedy, War, Drama"
,The Truman Show,False,79.246,False,17718,/vuza0WqY239yBXOadKlGwJsZJFE.jpg,1998-06-04,37165,"[35, 18]",The Truman Show,en,,"Truman Burbank is the star of The Truman Show, a 24-hour-a-day reality TV show that broadcasts every aspect of his life without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows, including his wife and his best friend, is really an actor, paid to be part of his life.",/aCHn2TXYJfzPXQKA6r9mKPbMlUB.jpg,,8.14,,"Comedy, Drama"
,Wonder,False,45.46,False,7675,/sONh3LYGFcVDTy8pm1tbSOB13Li.jpg,2017-11-13,406997,"[18, 10751]",Wonder,en,,"The story of August Pullman – a boy with facial differences – who enters fifth grade, attending a mainstream elementary school for the first time.",/4rsrxYDfIzvtAsIE9wevxPRXAk4.jpg,,8.137,,"Drama, Family"
,The Hate U Give,False,20.873,False,2058,/2icwBom0t5nmOuZI9FVXF3gkMK0.jpg,2018-10-19,470044,"[80, 18]",The Hate U Give,en,,"Raised in a poverty-stricken slum, a 16-year-old girl named Starr now attends a suburban prep school. After she witnesses a police officer shoot her unarmed best friend, she's torn between her two very different worlds as she tries to speak her truth.",/kH8xW7K2Gp1KOXoeewcLPkfqZ8K.jpg,,8.136,,"Crime, Drama"
,Portrait of a Lady on Fire,False,42.12,False,2411,/2LquGwEhbg3soxSCs9VNyh5VJd9.jpg,2019-09-18,531428,"[18, 10749]",Portrait de la jeune fille en feu,fr,,"On an isolated island in Brittany at the end of the eighteenth century, a female painter is obliged to paint a wedding portrait of a young woman.",/foFq1RZWQIgFuCQ0nyYccywjFyX.jpg,,8.1,,"Drama, Romance"
,Along with the Gods: The Last 49 Days,False,28.21,False,617,/9BnqBHFGDv3WlCPB2qQwzAWdy7y.jpg,2018-08-01,518068,"[28, 12, 14, 53]",신과함께-인과 연,ko,,"As the deceased soul Ja-hong and his three afterlife guardians prepare for their remaining trials for reincarnation, the guardians soon come face to face with the truth of their tragic time on Earth 1,000 years earlier.",/ul4WiN9EJxsMokdg7z4Y6iisvHS.jpg,,8.135,,"Action, Adventure, Fantasy, Thriller"
,My Friends,False,11.336,False,683,/8Pm8SLjq2UHCwisd56ipHtzvZI1.jpg,1975-10-24,20914,[35],Amici miei,it,,"Four middle-aged friends in Florence organize together idle pranks (called zingarate, ""gypsy shenanigans"") in a continuous attempt to prolong childhood during their adult life.",/bg4B52loVIYZTf3odGQKVV6B55h.jpg,,8.134,,Comedy
,"Miraculous World: New York, United HeroeZ",False,42.728,False,1064,/9YbyvcrHmY2SVbdfXpb8mC4Fy0g.jpg,2020-09-25,755812,"[16, 10770, 14, 28]","Miraculous World : New York, les héros unis",fr,,"Marinette’s class is headed to New York, the city of superheroes, for French-American Friendship Week. The whole class is there...except Adrien, whose father refuses to let him go!",/2BZ7PC9aISswNXV2tugmjGiriaB.jpg,,8.133,,"Animation, TV Movie, Fantasy, Action"
,Full Metal Jacket,False,42.983,False,10126,/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg,1987-06-26,600,"[18, 10752]",Full Metal Jacket,en,,A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,/mKEmuB7diOa7Ef0tJSGQ3fYJnNe.jpg,,8.133,,"Drama, War"
,Soul,False,67.731,False,10081,/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg,2020-12-25,508442,"[16, 10751, 35, 14]",Soul,en,,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",/rQaHA74pevnGsxcKGaoZVGWe9TC.jpg,,8.132,,"Animation, Family, Comedy, Fantasy"
,The Father,False,45.076,False,3033,/pr3bEQ517uMb5loLvjFQi8uLAsp.jpg,2020-12-23,600354,[18],The Father,en,,"A man refuses all assistance from his daughter as he ages and, as he tries to make sense of his changing circumstances, he begins to doubt his loved ones, his own mind and even the fabric of his reality.",/h3weAFgg06GqchI2xDfufBgSFTj.jpg,,8.131,,Drama
,Wild Strawberries,False,23.638,False,1556,/iyTD2QnySNMPUPE3IedZQipSWfz.jpg,1957-12-26,614,[18],Smultronstället,sv,,"Crotchety retired doctor Isak Borg travels from Stockholm to Lund, Sweden, with his pregnant and unhappy daughter-in-law, Marianne, in order to receive an honorary degree from his alma mater. Along the way, they encounter a series of hitchhikers, each of whom causes the elderly doctor to muse upon the pleasures and failures of his own life. These include the vivacious young Sara, a dead ringer for the doctor's own first love.",/BBVAUchYvkmPThVIqipgAfabfl.jpg,,8.128,,Drama
,Reservoir Dogs,False,74.655,False,13893,/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg,1992-09-02,500,"[80, 53]",Reservoir Dogs,en,,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",/jqFjgNnxpXIXWuPsyfqmcLXRo9p.jpg,,8.128,,"Crime, Thriller"
,Purple Hearts,False,48.751,False,2368,/4JyNWkryifWbWXJyxcWh3pVya6N.jpg,2022-07-29,762975,"[10749, 18]",Purple Hearts,en,,"An aspiring musician agrees to a marriage of convenience with a soon-to-deploy Marine, but a tragedy soon turns their fake relationship all too real.",/iQlJyRecJeGGzQGT2rEcyAgz89F.jpg,,8.124,,"Romance, Drama"
,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,False,46.431,False,5397,/7SixLzxcqezkZEYU8pcHZgbkmjp.jpg,1964-01-29,935,"[35, 10752]",Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,en,,"After the insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union, a war room full of politicians, generals and a Russian diplomat all frantically try to stop the nuclear strike.",/sTp8K0SfcC2RQef1Tu160z3niHO.jpg,,8.123,,"Comedy, War"
,Double Indemnity,False,44.002,False,1716,/n8Mfx7JNbj6lo24laFL1sZYEKHs.jpg,1944-07-06,996,"[80, 53]",Double Indemnity,en,,"A rich woman and a calculating insurance agent plot to kill her unsuspecting husband after he signs a double indemnity policy. Against a backdrop of distinctly Californian settings, the partners in crime plan the perfect murder to collect the insurance, which pays double if the death is accidental.",/u546kDNwrZ1ii6q8NqqQgHwRvoW.jpg,,8.121,,"Crime, Thriller"
,"Lock, Stock and Two Smoking Barrels",False,21.001,False,6352,/wt2TRBmFmBn5M5MBcPTwovlREaB.jpg,1998-08-28,100,"[35, 80]","Lock, Stock and Two Smoking Barrels",en,,A card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door.,/cXQH2u7wUIX1eoIdEj51kHXoWhX.jpg,,8.121,,"Comedy, Crime"
,Robot Dreams,False,96.585,False,359,/aoFmPEEb4QoqSNaTVfkATLB1CGF.jpg,2023-12-06,838240,"[16, 18, 35, 878]",Robot Dreams,es,,"Dog lives in Manhattan and he's tired of being alone. One day he decides to build himself a robot, a companion. Their friendship blossoms, until they become inseparable, to the rhythm of '80s NYC. One summer night, Dog, with great sadness, is forced to abandon Robot at the beach. Will they ever meet again?",/hIeEpk2w1dnC9ly9ZJwwbunH2Cx.jpg,,8.118,,"Animation, Drama, Comedy, Science Fiction"
,The Invisible Guest,False,53.373,False,4398,/fptnZJbLzKUHeNlYrAynbyoL5YJ.jpg,2017-01-06,411088,"[18, 9648, 53]",Contratiempo,es,,"Barcelona, Spain. Adrián Doria, a young and successful businessman accused of murder, meets one night with Virginia Goodman, an expert interrogation lawyer, in order to devise a defense strategy.",/1ZSWFzAP4AZuFCigZZoib2RdcUO.jpg,,8.117,,"Drama, Mystery, Thriller"
,New Gods: Nezha Reborn,False,22.283,False,397,/sezNkk9HifNJW3pC5SU2XqMKgSJ.jpg,2021-02-06,663558,"[16, 28, 14]",新神榜：哪吒重生,zh,,"While living as an ordinary deliveryman and motor racing fan, Nezha encounters old nemeses and must rediscover his powers to protect his loved ones.",/4PKfa0zltSrp1BJoLl8zfvYXaac.jpg,,8.1,,"Animation, Action, Fantasy"
,I corti,False,7.209,False,342,/y3hEulMYSTQuvmI5jBTyWrcvJQX.jpg,1996-03-29,38288,[35],I corti,it,,"I corti (""shorts"") by Aldo, Giovanni & Giacomo was the first stage show of the comedy trio, with the participation of Marina Massironi. It was recorded live at the Teatro Nuovo in Ferrara on 28 and 29 March 1996. Produced by Agidi, with the theatre direction of Arturo Brachetti.",/mFVGzW8a2Z37NphnuB6liChiuRv.jpg,,8.115,,Comedy
,Terminator 2: Judgment Day,False,125.843,False,12389,/5M0j0B18abtBI5gi2RhfjjurTqb.jpg,1991-07-03,280,"[28, 53, 878]",Terminator 2: Judgment Day,en,,"Set ten years after the events of the original, James Cameron’s classic sci-fi action flick tells the story of a second attempt to get the rid of rebellion leader John Connor, this time targeting the boy himself. However, the rebellion has sent a reprogrammed terminator to protect Connor.",/8MksSPtPvqcSDruLdpibPmTP7LY.jpg,,8.114,,"Action, Thriller, Science Fiction"
,Guillermo del Toro's Pinocchio,False,47.032,False,2766,/vx1u0uwxdlhV2MUzj4VlcMB0N6m.jpg,2022-10-22,555604,"[16, 14, 18, 10751]",Guillermo del Toro's Pinocchio,en,,"During the rise of fascism in Mussolini's Italy, a wooden boy brought magically to life struggles to live up to his father's expectations.",/e782pDRAlu4BG0ahd777n8zfPzZ.jpg,,8.113,,"Animation, Fantasy, Drama, Family"
,Mortal Kombat Legends: Scorpion's Revenge,False,45.07,False,1342,/4VlXER3FImHeFuUjBShFamhIp9M.jpg,2020-04-12,664767,"[16, 28, 14]",Mortal Kombat Legends: Scorpion's Revenge,en,,"After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung’s horde of Outworld gladiators and reign over the Mortal Kombat tournament.",/vw3zNfzvnVNF7nIjpiEgcdznfeC.jpg,,8.11,,"Animation, Action, Fantasy"
